text,intent
Can you explain what TSLA is known for?,shows_info
Give me details on NFLX.,shows_info
Tell me about the company GOOG.,shows_info
Can you explain what NVDA is known for?,shows_info
I want information on JPM.,shows_info
Give me details on AMZN.,shows_info
What does AMZN do?,shows_info
Tell me about the company NVDA.,shows_info
Can you explain what NFLX is known for?,shows_info
Tell me about the company TSLA.,shows_info
What does NVDA do?,shows_info
Tell me about the company TSLA.,shows_info
Can you explain what TSLA is known for?,shows_info
Give me details on META.,shows_info
I want information on META.,shows_info
What does AMZN do?,shows_info
Tell me about the company NVDA.,shows_info
Can you explain what MSFT is known for?,shows_info
Can you explain what JPM is known for?,shows_info
Can you explain what JPM is known for?,shows_info
What does JPM do?,shows_info
Give me details on NVDA.,shows_info
What does META do?,shows_info
Give me details on AMZN.,shows_info
What does NVDA do?,shows_info
What does MSFT do?,shows_info
I want information on MSFT.,shows_info
What does GOOG do?,shows_info
What does JPM do?,shows_info
Tell me about the company META.,shows_info
Can you explain what JPM is known for?,shows_info
Can you explain what AMZN is known for?,shows_info
Can you explain what AMZN is known for?,shows_info
What does MSFT do?,shows_info
Can you explain what NFLX is known for?,shows_info
What does AMZN do?,shows_info
Can you explain what MSFT is known for?,shows_info
Give me details on MSFT.,shows_info
Tell me about the company BABA.,shows_info
Can you explain what TSLA is known for?,shows_info
I want information on AMZN.,shows_info
Tell me about the company JPM.,shows_info
What does BABA do?,shows_info
Give me details on TSLA.,shows_info
Can you explain what NFLX is known for?,shows_info
I want information on JPM.,shows_info
Can you explain what BABA is known for?,shows_info
Can you explain what MSFT is known for?,shows_info
Tell me about the company AMZN.,shows_info
I want information on GOOG.,shows_info
Tell me about the company JPM.,shows_info
Give me details on TSLA.,shows_info
Tell me about the company TSLA.,shows_info
Tell me about the company NFLX.,shows_info
Tell me about the company NFLX.,shows_info
What does MSFT do?,shows_info
Can you explain what NVDA is known for?,shows_info
I want information on MSFT.,shows_info
Give me details on NVDA.,shows_info
What does NFLX do?,shows_info
Can you explain what TSLA is known for?,shows_info
I want information on AAPL.,shows_info
I want information on AAPL.,shows_info
Tell me about the company MSFT.,shows_info
What does JPM do?,shows_info
Give me details on MSFT.,shows_info
Give me details on GOOG.,shows_info
I want information on JPM.,shows_info
I want information on JPM.,shows_info
Tell me about the company AAPL.,shows_info
I want information on NVDA.,shows_info
Tell me about the company TSLA.,shows_info
Tell me about the company AMZN.,shows_info
Give me details on NVDA.,shows_info
Give me details on NVDA.,shows_info
Can you explain what JPM is known for?,shows_info
Give me details on AMZN.,shows_info
What does JPM do?,shows_info
What does NFLX do?,shows_info
Tell me about the company BABA.,shows_info
Give me details on GOOG.,shows_info
Can you explain what JPM is known for?,shows_info
I want information on GOOG.,shows_info
What does NVDA do?,shows_info
Can you explain what MSFT is known for?,shows_info
I want information on MSFT.,shows_info
What does META do?,shows_info
Give me details on AMZN.,shows_info
Tell me about the company GOOG.,shows_info
I want information on BABA.,shows_info
Can you explain what NVDA is known for?,shows_info
Tell me about the company AMZN.,shows_info
What does TSLA do?,shows_info
I want information on META.,shows_info
I want information on TSLA.,shows_info
Tell me about the company AMZN.,shows_info
I want information on MSFT.,shows_info
Give me details on MSFT.,shows_info
I want information on MSFT.,shows_info
Give me details on AMZN.,shows_info
Tell me about the company AAPL.,shows_info
What does AMZN do?,shows_info
Give me details on JPM.,shows_info
Give me details on BABA.,shows_info
Give me details on BABA.,shows_info
Tell me about the company AAPL.,shows_info
Can you explain what NVDA is known for?,shows_info
I want information on JPM.,shows_info
What does META do?,shows_info
Can you explain what AAPL is known for?,shows_info
I want information on GOOG.,shows_info
Give me details on NFLX.,shows_info
What does GOOG do?,shows_info
Give me details on MSFT.,shows_info
I want information on AAPL.,shows_info
What does AMZN do?,shows_info
What does AAPL do?,shows_info
I want information on AMZN.,shows_info
Can you explain what NVDA is known for?,shows_info
Tell me about the company TSLA.,shows_info
I want information on BABA.,shows_info
Can you explain what MSFT is known for?,shows_info
Give me details on META.,shows_info
What does TSLA do?,shows_info
Give me details on NVDA.,shows_info
I want information on AMZN.,shows_info
I want information on TSLA.,shows_info
Can you explain what TSLA is known for?,shows_info
Can you explain what AMZN is known for?,shows_info
Tell me about the company TSLA.,shows_info
Tell me about the company TSLA.,shows_info
What does META do?,shows_info
Can you explain what GOOG is known for?,shows_info
I want information on AMZN.,shows_info
Tell me about the company AMZN.,shows_info
Tell me about the company AMZN.,shows_info
I want information on MSFT.,shows_info
Give me details on NFLX.,shows_info
Give me details on GOOG.,shows_info
Tell me about the company META.,shows_info
Give me details on NVDA.,shows_info
Tell me about the company NFLX.,shows_info
Give me details on TSLA.,shows_info
Give me details on JPM.,shows_info
Can you explain what NVDA is known for?,shows_info
What does AMZN do?,shows_info
Tell me about the company TSLA.,shows_info
What does NVDA do?,shows_info
I want information on AAPL.,shows_info
Tell me about the company TSLA.,shows_info
I want information on JPM.,shows_info
Can you explain what MSFT is known for?,shows_info
Give me details on TSLA.,shows_info
I want information on AAPL.,shows_info
I want information on MSFT.,shows_info
I want information on AAPL.,shows_info
I want information on BABA.,shows_info
What does NFLX do?,shows_info
Tell me about the company JPM.,shows_info
Tell me about the company GOOG.,shows_info
Give me details on TSLA.,shows_info
I want information on TSLA.,shows_info
What does AAPL do?,shows_info
What does AAPL do?,shows_info
Give me details on META.,shows_info
What does BABA do?,shows_info
Give me details on GOOG.,shows_info
Give me details on NFLX.,shows_info
What does MSFT do?,shows_info
Give me details on GOOG.,shows_info
Can you explain what JPM is known for?,shows_info
I want information on MSFT.,shows_info
Tell me about the company META.,shows_info
What does BABA do?,shows_info
I want information on BABA.,shows_info
Give me details on TSLA.,shows_info
Give me details on TSLA.,shows_info
What does BABA do?,shows_info
Tell me about the company TSLA.,shows_info
I want information on NVDA.,shows_info
Can you explain what AAPL is known for?,shows_info
Can you explain what NVDA is known for?,shows_info
Give me details on META.,shows_info
Can you explain what MSFT is known for?,shows_info
What does BABA do?,shows_info
I want information on AMZN.,shows_info
Give me details on AMZN.,shows_info
I want information on NFLX.,shows_info
Can you explain what GOOG is known for?,shows_info
I want information on GOOG.,shows_info
I want information on GOOG.,shows_info
Tell me about the company AAPL.,shows_info
Tell me about the company BABA.,shows_info
Give me details on BABA.,shows_info
Tell me about the company AMZN.,shows_info
What does BABA do?,shows_info
Give me details on JPM.,shows_info
Tell me about the company GOOG.,shows_info
Give me details on AAPL.,shows_info
Give me details on MSFT.,shows_info
Tell me about the company AMZN.,shows_info
Can you explain what TSLA is known for?,shows_info
What does GOOG do?,shows_info
Can you explain what JPM is known for?,shows_info
Can you explain what MSFT is known for?,shows_info
What does TSLA do?,shows_info
Can you explain what NVDA is known for?,shows_info
Tell me about the company NFLX.,shows_info
Tell me about the company TSLA.,shows_info
I want information on TSLA.,shows_info
Give me details on META.,shows_info
What does AMZN do?,shows_info
I want information on BABA.,shows_info
Give me details on TSLA.,shows_info
I want information on AAPL.,shows_info
What does MSFT do?,shows_info
I want information on TSLA.,shows_info
Tell me about the company META.,shows_info
I want information on META.,shows_info
What does MSFT do?,shows_info
Can you explain what META is known for?,shows_info
I want information on AMZN.,shows_info
Tell me about the company BABA.,shows_info
I want information on AMZN.,shows_info
What does MSFT do?,shows_info
What does NFLX do?,shows_info
Tell me about the company MSFT.,shows_info
Can you explain what BABA is known for?,shows_info
Give me details on BABA.,shows_info
Can you explain what JPM is known for?,shows_info
What does AAPL do?,shows_info
What does NFLX do?,shows_info
Tell me about the company TSLA.,shows_info
Tell me about the company NVDA.,shows_info
Can you explain what META is known for?,shows_info
Can you explain what NVDA is known for?,shows_info
Tell me about the company JPM.,shows_info
What does AMZN do?,shows_info
Give me details on NFLX.,shows_info
What does JPM do?,shows_info
I want information on META.,shows_info
Give me details on AMZN.,shows_info
I want information on JPM.,shows_info
What does META do?,shows_info
I want information on MSFT.,shows_info
I want information on NFLX.,shows_info
Give me details on NFLX.,shows_info
What does TSLA do?,shows_info
I want information on NVDA.,shows_info
Can you explain what TSLA is known for?,shows_info
Tell me about the company META.,shows_info
Tell me about the company META.,shows_info
What does BABA do?,shows_info
Tell me about the company TSLA.,shows_info
Can you explain what TSLA is known for?,shows_info
Tell me about the company NVDA.,shows_info
Can you explain what TSLA is known for?,shows_info
I want information on JPM.,shows_info
What does GOOG do?,shows_info
Tell me about the company NVDA.,shows_info
Give me details on AMZN.,shows_info
Tell me about the company TSLA.,shows_info
Can you explain what NVDA is known for?,shows_info
What does JPM do?,shows_info
Give me details on AMZN.,shows_info
Give me details on AMZN.,shows_info
